Long,Lat,Z,Name,COL57F246CCD9B8A4F8,COL57F246CCD9C3CBFD,COL57F246CCD9A32AA2,COL57F246CCD96845F6,COL57F246CCD9CF181E,COL57F246CCD9B7CF0F,COL57F246CCD9D7A602,COL57F246CCD9BE0A74,COL57F246CCD9FF7136,COL57F246CCD91DDEF5,COL57F246CCD9AC3ED6,COL57F246CCD92C480D,COL57F246CCD9F1884C,COL57F246CCD901AF12,COL57F246CCD993D672,COL57F246CCD95DF5A7,COL57F246CCD90C9FD7,COL57F246CCDA727A94,COL57F246CCDA80FC32,COL57F246CCDA9C46AE
-123.1834481,48.55155372,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833953,48.55158932,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832846,48.55166553,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833021,48.55170031,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832488,48.55175902,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832311,48.55177083,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832307,48.55179402,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833371,48.5517233,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834224,48.55166437,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834757,48.55162902,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834934,48.55164071,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834756,48.55165247,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834048,48.55165276,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833479,48.55173483,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832421,48.55175902,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183259,48.55179366,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832768,48.55178189,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832912,48.55177013,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833425,48.55182788,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832902,48.55181657,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832735,48.55178189,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833603,48.55181619,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832912,48.55177013,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832037,48.55175945,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183127,48.5517588,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831622,48.55173507,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832144,48.55176916,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183197,48.55175778,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831446,48.55174694,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831094,48.55177067,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830464,48.55174554,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830813,48.55174483,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830989,48.55173292,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830639,48.55168728,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831165,48.55169782,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831531,48.55171708,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831882,48.55171653,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832231,48.55173928,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831882,48.55171653,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832231,48.55173928,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832573,48.55178533,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832567,48.55171896,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832565,48.55174222,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832388,48.55175402,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832041,48.551708,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832391,48.55173079,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832234,48.5516978,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832231,48.55174428,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832404,48.55175569,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832578,48.55176712,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832401,48.5517789,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832421,48.55175569,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832935,48.55181324,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183259,48.55179033,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833107,48.55182472,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833963,48.55188244,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833271,48.55185941,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833097,48.55180318,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832751,48.55178023,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834126,48.55187251,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833097,48.55180318,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832918,48.5518149,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832404,48.55175736,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832775,48.55174541,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832946,48.55178013,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833458,48.55183788,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833972,48.55187257,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833963,48.55189578,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834323,48.55187257,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183447,48.55185764,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834822,48.55185773,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835334,48.55189291,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835164,48.55188116,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834812,48.55188099,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834949,48.55189103,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835301,48.55189124,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835993,48.55191514,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835119,48.55190276,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836165,48.5519486,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835631,48.55195962,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836151,48.55197185,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836303,48.55200694,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835952,48.55200645,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836637,48.55201249,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835768,48.55199963,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835783,48.55197642,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.18356,48.55198783,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835951,48.55198824,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835584,48.55201102,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835868,48.5520313,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834818,48.55203014,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834651,48.55201845,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835151,48.55205359,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834618,48.55206464,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834452,48.55202988,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835427,48.55212329,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834436,48.55205297,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834381,48.55212209,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835221,48.55215761,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.18344,48.55209907,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833539,48.55207228,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832661,48.55208358,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832149,48.55207217,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183233,48.55206066,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831933,48.55212948,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831786,48.55209521,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183241,48.55214254,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831554,48.55213125,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1829069,48.55194018,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830205,48.5520867,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831517,48.55217691,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832968,48.55223422,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833956,48.55228087,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833635,48.55225763,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833289,48.5522573,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833239,48.5523029,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183345,48.55226887,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833079,48.55229636,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832734,48.55229609,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833398,48.55231947,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833343,48.55236497,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833157,48.55237612,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833654,48.55236708,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833123,48.55237779,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833654,48.55236708,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183331,48.55236663,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832993,48.55234353,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833625,48.5523898,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834284,48.55241032,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
